id,gender,race,age,path,file,FullPath,Path,Mask,Age,Gender,Class,ClassMask,ClassGender,ClassAge
001287,male,Asian,26,001287_male_Asian_26,mask4,/opt/ml/input/data/train/images/001287_male_Asian_26/mask4.jpg,001287_male_Asian_26/mask4.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001287,male,Asian,26,001287_male_Asian_26,mask5,/opt/ml/input/data/train/images/001287_male_Asian_26/mask5.jpg,001287_male_Asian_26/mask5.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001287,male,Asian,26,001287_male_Asian_26,normal,/opt/ml/input/data/train/images/001287_male_Asian_26/normal.jpg,001287_male_Asian_26/normal.jpg,Not Wear,< 30,Male,12,2.0,0.0,0.0
001287,male,Asian,26,001287_male_Asian_26,incorrect_mask,/opt/ml/input/data/train/images/001287_male_Asian_26/incorrect_mask.jpg,001287_male_Asian_26/incorrect_mask.jpg,Incorrect,< 30,Male,6,1.0,0.0,0.0
001288,female,Asian,23,001288_female_Asian_23,mask1,/opt/ml/input/data/train/images/001288_female_Asian_23/mask1.jpg,001288_female_Asian_23/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001288,female,Asian,23,001288_female_Asian_23,mask2,/opt/ml/input/data/train/images/001288_female_Asian_23/mask2.jpg,001288_female_Asian_23/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001288,female,Asian,23,001288_female_Asian_23,mask3,/opt/ml/input/data/train/images/001288_female_Asian_23/mask3.jpg,001288_female_Asian_23/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001288,female,Asian,23,001288_female_Asian_23,mask4,/opt/ml/input/data/train/images/001288_female_Asian_23/mask4.jpg,001288_female_Asian_23/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001288,female,Asian,23,001288_female_Asian_23,mask5,/opt/ml/input/data/train/images/001288_female_Asian_23/mask5.jpg,001288_female_Asian_23/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001288,female,Asian,23,001288_female_Asian_23,normal,/opt/ml/input/data/train/images/001288_female_Asian_23/normal.jpg,001288_female_Asian_23/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001288,female,Asian,23,001288_female_Asian_23,incorrect_mask,/opt/ml/input/data/train/images/001288_female_Asian_23/incorrect_mask.jpg,001288_female_Asian_23/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,mask1,/opt/ml/input/data/train/images/001289_female_Asian_23/mask1.jpg,001289_female_Asian_23/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,mask2,/opt/ml/input/data/train/images/001289_female_Asian_23/mask2.jpg,001289_female_Asian_23/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,mask3,/opt/ml/input/data/train/images/001289_female_Asian_23/mask3.jpg,001289_female_Asian_23/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,mask4,/opt/ml/input/data/train/images/001289_female_Asian_23/mask4.jpg,001289_female_Asian_23/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,mask5,/opt/ml/input/data/train/images/001289_female_Asian_23/mask5.jpg,001289_female_Asian_23/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,normal,/opt/ml/input/data/train/images/001289_female_Asian_23/normal.jpg,001289_female_Asian_23/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001289,female,Asian,23,001289_female_Asian_23,incorrect_mask,/opt/ml/input/data/train/images/001289_female_Asian_23/incorrect_mask.jpg,001289_female_Asian_23/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,mask1,/opt/ml/input/data/train/images/001292_female_Asian_24/mask1.jpg,001292_female_Asian_24/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,mask2,/opt/ml/input/data/train/images/001292_female_Asian_24/mask2.jpg,001292_female_Asian_24/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,mask3,/opt/ml/input/data/train/images/001292_female_Asian_24/mask3.jpg,001292_female_Asian_24/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,mask4,/opt/ml/input/data/train/images/001292_female_Asian_24/mask4.jpg,001292_female_Asian_24/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,mask5,/opt/ml/input/data/train/images/001292_female_Asian_24/mask5.jpg,001292_female_Asian_24/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,normal,/opt/ml/input/data/train/images/001292_female_Asian_24/normal.jpg,001292_female_Asian_24/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001292,female,Asian,24,001292_female_Asian_24,incorrect_mask,/opt/ml/input/data/train/images/001292_female_Asian_24/incorrect_mask.jpg,001292_female_Asian_24/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,mask1,/opt/ml/input/data/train/images/001293_female_Asian_24/mask1.jpg,001293_female_Asian_24/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,mask2,/opt/ml/input/data/train/images/001293_female_Asian_24/mask2.jpg,001293_female_Asian_24/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,mask3,/opt/ml/input/data/train/images/001293_female_Asian_24/mask3.jpg,001293_female_Asian_24/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,mask4,/opt/ml/input/data/train/images/001293_female_Asian_24/mask4.jpg,001293_female_Asian_24/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,mask5,/opt/ml/input/data/train/images/001293_female_Asian_24/mask5.jpg,001293_female_Asian_24/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,normal,/opt/ml/input/data/train/images/001293_female_Asian_24/normal.jpg,001293_female_Asian_24/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001293,female,Asian,24,001293_female_Asian_24,incorrect_mask,/opt/ml/input/data/train/images/001293_female_Asian_24/incorrect_mask.jpg,001293_female_Asian_24/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001294,male,Asian,22,001294_male_Asian_22,mask1,/opt/ml/input/data/train/images/001294_male_Asian_22/mask1.jpg,001294_male_Asian_22/mask1.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001294,male,Asian,22,001294_male_Asian_22,mask2,/opt/ml/input/data/train/images/001294_male_Asian_22/mask2.jpg,001294_male_Asian_22/mask2.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001294,male,Asian,22,001294_male_Asian_22,mask3,/opt/ml/input/data/train/images/001294_male_Asian_22/mask3.jpg,001294_male_Asian_22/mask3.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001294,male,Asian,22,001294_male_Asian_22,mask4,/opt/ml/input/data/train/images/001294_male_Asian_22/mask4.jpg,001294_male_Asian_22/mask4.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001294,male,Asian,22,001294_male_Asian_22,mask5,/opt/ml/input/data/train/images/001294_male_Asian_22/mask5.jpg,001294_male_Asian_22/mask5.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001294,male,Asian,22,001294_male_Asian_22,normal,/opt/ml/input/data/train/images/001294_male_Asian_22/normal.jpg,001294_male_Asian_22/normal.jpg,Not Wear,< 30,Male,12,2.0,0.0,0.0
001294,male,Asian,22,001294_male_Asian_22,incorrect_mask,/opt/ml/input/data/train/images/001294_male_Asian_22/incorrect_mask.jpg,001294_male_Asian_22/incorrect_mask.jpg,Incorrect,< 30,Male,6,1.0,0.0,0.0
001295,female,Asian,21,001295_female_Asian_21,mask1,/opt/ml/input/data/train/images/001295_female_Asian_21/mask1.jpg,001295_female_Asian_21/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001295,female,Asian,21,001295_female_Asian_21,mask2,/opt/ml/input/data/train/images/001295_female_Asian_21/mask2.jpg,001295_female_Asian_21/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001295,female,Asian,21,001295_female_Asian_21,mask3,/opt/ml/input/data/train/images/001295_female_Asian_21/mask3.jpg,001295_female_Asian_21/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001295,female,Asian,21,001295_female_Asian_21,mask4,/opt/ml/input/data/train/images/001295_female_Asian_21/mask4.jpg,001295_female_Asian_21/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001295,female,Asian,21,001295_female_Asian_21,mask5,/opt/ml/input/data/train/images/001295_female_Asian_21/mask5.jpg,001295_female_Asian_21/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001295,female,Asian,21,001295_female_Asian_21,normal,/opt/ml/input/data/train/images/001295_female_Asian_21/normal.jpg,001295_female_Asian_21/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001295,female,Asian,21,001295_female_Asian_21,incorrect_mask,/opt/ml/input/data/train/images/001295_female_Asian_21/incorrect_mask.jpg,001295_female_Asian_21/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,mask1,/opt/ml/input/data/train/images/001297_female_Asian_21/mask1.jpg,001297_female_Asian_21/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,mask2,/opt/ml/input/data/train/images/001297_female_Asian_21/mask2.jpg,001297_female_Asian_21/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,mask3,/opt/ml/input/data/train/images/001297_female_Asian_21/mask3.jpg,001297_female_Asian_21/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,mask4,/opt/ml/input/data/train/images/001297_female_Asian_21/mask4.jpg,001297_female_Asian_21/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,mask5,/opt/ml/input/data/train/images/001297_female_Asian_21/mask5.jpg,001297_female_Asian_21/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,normal,/opt/ml/input/data/train/images/001297_female_Asian_21/normal.jpg,001297_female_Asian_21/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001297,female,Asian,21,001297_female_Asian_21,incorrect_mask,/opt/ml/input/data/train/images/001297_female_Asian_21/incorrect_mask.jpg,001297_female_Asian_21/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,mask1,/opt/ml/input/data/train/images/001298_female_Asian_26/mask1.jpg,001298_female_Asian_26/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,mask2,/opt/ml/input/data/train/images/001298_female_Asian_26/mask2.jpg,001298_female_Asian_26/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,mask3,/opt/ml/input/data/train/images/001298_female_Asian_26/mask3.jpg,001298_female_Asian_26/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,mask4,/opt/ml/input/data/train/images/001298_female_Asian_26/mask4.jpg,001298_female_Asian_26/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,mask5,/opt/ml/input/data/train/images/001298_female_Asian_26/mask5.jpg,001298_female_Asian_26/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,normal,/opt/ml/input/data/train/images/001298_female_Asian_26/normal.jpg,001298_female_Asian_26/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001298,female,Asian,26,001298_female_Asian_26,incorrect_mask,/opt/ml/input/data/train/images/001298_female_Asian_26/incorrect_mask.jpg,001298_female_Asian_26/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,mask1,/opt/ml/input/data/train/images/001299_female_Asian_25/mask1.jpg,001299_female_Asian_25/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,mask2,/opt/ml/input/data/train/images/001299_female_Asian_25/mask2.jpg,001299_female_Asian_25/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,mask3,/opt/ml/input/data/train/images/001299_female_Asian_25/mask3.jpg,001299_female_Asian_25/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,mask4,/opt/ml/input/data/train/images/001299_female_Asian_25/mask4.jpg,001299_female_Asian_25/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,mask5,/opt/ml/input/data/train/images/001299_female_Asian_25/mask5.jpg,001299_female_Asian_25/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,normal,/opt/ml/input/data/train/images/001299_female_Asian_25/normal.jpg,001299_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001299,female,Asian,25,001299_female_Asian_25,incorrect_mask,/opt/ml/input/data/train/images/001299_female_Asian_25/incorrect_mask.jpg,001299_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,mask1,/opt/ml/input/data/train/images/001301_female_Asian_21/mask1.jpg,001301_female_Asian_21/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,mask2,/opt/ml/input/data/train/images/001301_female_Asian_21/mask2.jpg,001301_female_Asian_21/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,mask3,/opt/ml/input/data/train/images/001301_female_Asian_21/mask3.jpg,001301_female_Asian_21/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,mask4,/opt/ml/input/data/train/images/001301_female_Asian_21/mask4.jpg,001301_female_Asian_21/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,mask5,/opt/ml/input/data/train/images/001301_female_Asian_21/mask5.jpg,001301_female_Asian_21/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,normal,/opt/ml/input/data/train/images/001301_female_Asian_21/normal.jpg,001301_female_Asian_21/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001301,female,Asian,21,001301_female_Asian_21,incorrect_mask,/opt/ml/input/data/train/images/001301_female_Asian_21/incorrect_mask.jpg,001301_female_Asian_21/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,mask1,/opt/ml/input/data/train/images/001302_female_Asian_20/mask1.jpg,001302_female_Asian_20/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,mask2,/opt/ml/input/data/train/images/001302_female_Asian_20/mask2.jpg,001302_female_Asian_20/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,mask3,/opt/ml/input/data/train/images/001302_female_Asian_20/mask3.jpg,001302_female_Asian_20/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,mask4,/opt/ml/input/data/train/images/001302_female_Asian_20/mask4.jpg,001302_female_Asian_20/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,mask5,/opt/ml/input/data/train/images/001302_female_Asian_20/mask5.jpg,001302_female_Asian_20/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,normal,/opt/ml/input/data/train/images/001302_female_Asian_20/normal.jpg,001302_female_Asian_20/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001302,female,Asian,20,001302_female_Asian_20,incorrect_mask,/opt/ml/input/data/train/images/001302_female_Asian_20/incorrect_mask.jpg,001302_female_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,mask1,/opt/ml/input/data/train/images/001303_female_Asian_21/mask1.jpg,001303_female_Asian_21/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,mask2,/opt/ml/input/data/train/images/001303_female_Asian_21/mask2.jpg,001303_female_Asian_21/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,mask3,/opt/ml/input/data/train/images/001303_female_Asian_21/mask3.jpg,001303_female_Asian_21/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,mask4,/opt/ml/input/data/train/images/001303_female_Asian_21/mask4.jpg,001303_female_Asian_21/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,mask5,/opt/ml/input/data/train/images/001303_female_Asian_21/mask5.jpg,001303_female_Asian_21/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,normal,/opt/ml/input/data/train/images/001303_female_Asian_21/normal.jpg,001303_female_Asian_21/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001303,female,Asian,21,001303_female_Asian_21,incorrect_mask,/opt/ml/input/data/train/images/001303_female_Asian_21/incorrect_mask.jpg,001303_female_Asian_21/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001304,male,Asian,26,001304_male_Asian_26,mask1,/opt/ml/input/data/train/images/001304_male_Asian_26/mask1.jpg,001304_male_Asian_26/mask1.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001304,male,Asian,26,001304_male_Asian_26,mask2,/opt/ml/input/data/train/images/001304_male_Asian_26/mask2.jpg,001304_male_Asian_26/mask2.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001304,male,Asian,26,001304_male_Asian_26,mask3,/opt/ml/input/data/train/images/001304_male_Asian_26/mask3.jpg,001304_male_Asian_26/mask3.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001304,male,Asian,26,001304_male_Asian_26,mask4,/opt/ml/input/data/train/images/001304_male_Asian_26/mask4.jpg,001304_male_Asian_26/mask4.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001304,male,Asian,26,001304_male_Asian_26,mask5,/opt/ml/input/data/train/images/001304_male_Asian_26/mask5.jpg,001304_male_Asian_26/mask5.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001304,male,Asian,26,001304_male_Asian_26,normal,/opt/ml/input/data/train/images/001304_male_Asian_26/normal.jpg,001304_male_Asian_26/normal.jpg,Not Wear,< 30,Male,12,2.0,0.0,0.0
001304,male,Asian,26,001304_male_Asian_26,incorrect_mask,/opt/ml/input/data/train/images/001304_male_Asian_26/incorrect_mask.jpg,001304_male_Asian_26/incorrect_mask.jpg,Incorrect,< 30,Male,6,1.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,mask1,/opt/ml/input/data/train/images/001306_male_Asian_20/mask1.jpg,001306_male_Asian_20/mask1.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,mask2,/opt/ml/input/data/train/images/001306_male_Asian_20/mask2.jpg,001306_male_Asian_20/mask2.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,mask3,/opt/ml/input/data/train/images/001306_male_Asian_20/mask3.jpg,001306_male_Asian_20/mask3.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,mask4,/opt/ml/input/data/train/images/001306_male_Asian_20/mask4.jpg,001306_male_Asian_20/mask4.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,mask5,/opt/ml/input/data/train/images/001306_male_Asian_20/mask5.jpg,001306_male_Asian_20/mask5.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,normal,/opt/ml/input/data/train/images/001306_male_Asian_20/normal.jpg,001306_male_Asian_20/normal.jpg,Not Wear,< 30,Male,12,2.0,0.0,0.0
001306,male,Asian,20,001306_male_Asian_20,incorrect_mask,/opt/ml/input/data/train/images/001306_male_Asian_20/incorrect_mask.jpg,001306_male_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Male,6,1.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,mask1,/opt/ml/input/data/train/images/001308_male_Asian_26/mask1.jpg,001308_male_Asian_26/mask1.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,mask2,/opt/ml/input/data/train/images/001308_male_Asian_26/mask2.jpg,001308_male_Asian_26/mask2.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,mask3,/opt/ml/input/data/train/images/001308_male_Asian_26/mask3.jpg,001308_male_Asian_26/mask3.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,mask4,/opt/ml/input/data/train/images/001308_male_Asian_26/mask4.jpg,001308_male_Asian_26/mask4.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,mask5,/opt/ml/input/data/train/images/001308_male_Asian_26/mask5.jpg,001308_male_Asian_26/mask5.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,normal,/opt/ml/input/data/train/images/001308_male_Asian_26/normal.jpg,001308_male_Asian_26/normal.jpg,Not Wear,< 30,Male,12,2.0,0.0,0.0
001308,male,Asian,26,001308_male_Asian_26,incorrect_mask,/opt/ml/input/data/train/images/001308_male_Asian_26/incorrect_mask.jpg,001308_male_Asian_26/incorrect_mask.jpg,Incorrect,< 30,Male,6,1.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,mask1,/opt/ml/input/data/train/images/001309_male_Asian_23/mask1.jpg,001309_male_Asian_23/mask1.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,mask2,/opt/ml/input/data/train/images/001309_male_Asian_23/mask2.jpg,001309_male_Asian_23/mask2.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,mask3,/opt/ml/input/data/train/images/001309_male_Asian_23/mask3.jpg,001309_male_Asian_23/mask3.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,mask4,/opt/ml/input/data/train/images/001309_male_Asian_23/mask4.jpg,001309_male_Asian_23/mask4.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,mask5,/opt/ml/input/data/train/images/001309_male_Asian_23/mask5.jpg,001309_male_Asian_23/mask5.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,normal,/opt/ml/input/data/train/images/001309_male_Asian_23/normal.jpg,001309_male_Asian_23/normal.jpg,Not Wear,< 30,Male,12,2.0,0.0,0.0
001309,male,Asian,23,001309_male_Asian_23,incorrect_mask,/opt/ml/input/data/train/images/001309_male_Asian_23/incorrect_mask.jpg,001309_male_Asian_23/incorrect_mask.jpg,Incorrect,< 30,Male,6,1.0,0.0,0.0
001310,female,Asian,25,001310_female_Asian_25,mask1,/opt/ml/input/data/train/images/001310_female_Asian_25/mask1.jpg,001310_female_Asian_25/mask1.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001310,female,Asian,25,001310_female_Asian_25,mask2,/opt/ml/input/data/train/images/001310_female_Asian_25/mask2.jpg,001310_female_Asian_25/mask2.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001310,female,Asian,25,001310_female_Asian_25,mask3,/opt/ml/input/data/train/images/001310_female_Asian_25/mask3.jpg,001310_female_Asian_25/mask3.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001310,female,Asian,25,001310_female_Asian_25,mask4,/opt/ml/input/data/train/images/001310_female_Asian_25/mask4.jpg,001310_female_Asian_25/mask4.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001310,female,Asian,25,001310_female_Asian_25,mask5,/opt/ml/input/data/train/images/001310_female_Asian_25/mask5.jpg,001310_female_Asian_25/mask5.jpg,Wear,< 30,Female,3,0.0,1.0,0.0
001310,female,Asian,25,001310_female_Asian_25,normal,/opt/ml/input/data/train/images/001310_female_Asian_25/normal.jpg,001310_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15,2.0,1.0,0.0
001310,female,Asian,25,001310_female_Asian_25,incorrect_mask,/opt/ml/input/data/train/images/001310_female_Asian_25/incorrect_mask.jpg,001310_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9,1.0,1.0,0.0
001311,female,Asian,34,001311_female_Asian_34,mask1,/opt/ml/input/data/train/images/001311_female_Asian_34/mask1.jpg,001311_female_Asian_34/mask1.jpg,Wear,>= 30 and < 60,Female,4,0.0,1.0,1.0
001311,female,Asian,34,001311_female_Asian_34,mask2,/opt/ml/input/data/train/images/001311_female_Asian_34/mask2.jpg,001311_female_Asian_34/mask2.jpg,Wear,>= 30 and < 60,Female,4,0.0,1.0,1.0
001311,female,Asian,34,001311_female_Asian_34,mask3,/opt/ml/input/data/train/images/001311_female_Asian_34/mask3.jpg,001311_female_Asian_34/mask3.jpg,Wear,>= 30 and < 60,Female,4,0.0,1.0,1.0
001311,female,Asian,34,001311_female_Asian_34,mask4,/opt/ml/input/data/train/images/001311_female_Asian_34/mask4.jpg,001311_female_Asian_34/mask4.jpg,Wear,>= 30 and < 60,Female,4,0.0,1.0,1.0
001311,female,Asian,34,001311_female_Asian_34,mask5,/opt/ml/input/data/train/images/001311_female_Asian_34/mask5.jpg,001311_female_Asian_34/mask5.jpg,Wear,>= 30 and < 60,Female,4,0.0,1.0,1.0
001311,female,Asian,34,001311_female_Asian_34,normal,/opt/ml/input/data/train/images/001311_female_Asian_34/normal.jpg,001311_female_Asian_34/normal.jpg,Not Wear,>= 30 and < 60,Female,16,2.0,1.0,1.0
001311,female,Asian,34,001311_female_Asian_34,incorrect_mask,/opt/ml/input/data/train/images/001311_female_Asian_34/incorrect_mask.jpg,001311_female_Asian_34/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Female,10,1.0,1.0,1.0
001312,male,Asian,25,001312_male_Asian_25,mask1,/opt/ml/input/data/train/images/001312_male_Asian_25/mask1.jpg,001312_male_Asian_25/mask1.jpg,Wear,< 30,Male,0,0.0,0.0,0.0
