,id,path,Mask,Age,Gender,Class
2745,001016,/opt/ml/input/data/train/images/001016_male_Asian_26/mask2.jpg,Wear,< 30,Male,0
2746,001016,/opt/ml/input/data/train/images/001016_male_Asian_26/mask3.jpg,Wear,< 30,Male,0
2747,001016,/opt/ml/input/data/train/images/001016_male_Asian_26/mask4.jpg,Wear,< 30,Male,0
2748,001016,/opt/ml/input/data/train/images/001016_male_Asian_26/mask5.jpg,Wear,< 30,Male,0
2749,001016,/opt/ml/input/data/train/images/001016_male_Asian_26/normal.jpg,Not Wear,< 30,Male,12
2750,001016,/opt/ml/input/data/train/images/001016_male_Asian_26/incorrect_mask.jpg,Incorrect,< 30,Male,6
2751,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/mask1.jpg,Wear,< 30,Male,0
2752,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/mask2.jpg,Wear,< 30,Male,0
2753,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/mask3.jpg,Wear,< 30,Male,0
2754,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/mask4.jpg,Wear,< 30,Male,0
2755,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/mask5.jpg,Wear,< 30,Male,0
2756,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/normal.jpg,Not Wear,< 30,Male,12
2757,001017,/opt/ml/input/data/train/images/001017_male_Asian_24/incorrect_mask.jpg,Incorrect,< 30,Male,6
2758,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2759,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2760,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2761,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2762,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2763,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2764,001018,/opt/ml/input/data/train/images/001018_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2765,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/mask1.jpg,Wear,< 30,Male,0
2766,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/mask2.jpg,Wear,< 30,Male,0
2767,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/mask3.jpg,Wear,< 30,Male,0
2768,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/mask4.jpg,Wear,< 30,Male,0
2769,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/mask5.jpg,Wear,< 30,Male,0
2770,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/normal.jpg,Not Wear,< 30,Male,12
2771,001019,/opt/ml/input/data/train/images/001019_male_Asian_29/incorrect_mask.jpg,Incorrect,< 30,Male,6
2772,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/mask1.jpg,Wear,>= 30 and < 60,Female,4
2773,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/mask2.jpg,Wear,>= 30 and < 60,Female,4
2774,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/mask3.jpg,Wear,>= 30 and < 60,Female,4
2775,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/mask4.jpg,Wear,>= 30 and < 60,Female,4
2776,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/mask5.jpg,Wear,>= 30 and < 60,Female,4
2777,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/normal.jpg,Not Wear,>= 30 and < 60,Female,16
2778,001021,/opt/ml/input/data/train/images/001021_female_Asian_58/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Female,10
2779,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/mask1.jpg,Wear,< 30,Male,0
2780,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/mask2.jpg,Wear,< 30,Male,0
2781,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/mask3.jpg,Wear,< 30,Male,0
2782,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/mask4.jpg,Wear,< 30,Male,0
2783,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/mask5.jpg,Wear,< 30,Male,0
2784,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/normal.jpg,Not Wear,< 30,Male,12
2785,001022,/opt/ml/input/data/train/images/001022_male_Asian_21/incorrect_mask.jpg,Incorrect,< 30,Male,6
2786,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/mask1.jpg,Wear,< 30,Male,0
2787,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/mask2.jpg,Wear,< 30,Male,0
2788,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/mask3.jpg,Wear,< 30,Male,0
2789,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/mask4.jpg,Wear,< 30,Male,0
2790,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/mask5.jpg,Wear,< 30,Male,0
2791,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/normal.jpg,Not Wear,< 30,Male,12
2792,001023,/opt/ml/input/data/train/images/001023_male_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Male,6
2793,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/mask1.jpg,Wear,>= 30 and < 60,Male,1
2794,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/mask2.jpg,Wear,>= 30 and < 60,Male,1
2795,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/mask3.jpg,Wear,>= 30 and < 60,Male,1
2796,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/mask4.jpg,Wear,>= 30 and < 60,Male,1
2797,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/mask5.jpg,Wear,>= 30 and < 60,Male,1
2798,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/normal.jpg,Not Wear,>= 30 and < 60,Male,13
2799,001024,/opt/ml/input/data/train/images/001024_male_Asian_58/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Male,7
2800,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/mask1.jpg,Wear,< 30,Female,3
2801,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/mask2.jpg,Wear,< 30,Female,3
2802,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/mask3.jpg,Wear,< 30,Female,3
2803,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/mask4.jpg,Wear,< 30,Female,3
2804,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/mask5.jpg,Wear,< 30,Female,3
2805,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/normal.jpg,Not Wear,< 30,Female,15
2806,001024-1,/opt/ml/input/data/train/images/001024-1_female_Asian_24/incorrect_mask.jpg,Incorrect,< 30,Female,9
2807,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/mask1.jpg,Wear,< 30,Male,0
2808,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/mask2.jpg,Wear,< 30,Male,0
2809,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/mask3.jpg,Wear,< 30,Male,0
2810,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/mask4.jpg,Wear,< 30,Male,0
2811,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/mask5.jpg,Wear,< 30,Male,0
2812,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/normal.jpg,Not Wear,< 30,Male,12
2813,001025,/opt/ml/input/data/train/images/001025_male_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Male,6
2814,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/mask1.jpg,Wear,>= 30 and < 60,Male,1
2815,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/mask2.jpg,Wear,>= 30 and < 60,Male,1
2816,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/mask3.jpg,Wear,>= 30 and < 60,Male,1
2817,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/mask4.jpg,Wear,>= 30 and < 60,Male,1
2818,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/mask5.jpg,Wear,>= 30 and < 60,Male,1
2819,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/normal.jpg,Not Wear,>= 30 and < 60,Male,13
2820,001026,/opt/ml/input/data/train/images/001026_male_Asian_57/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Male,7
2821,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/mask1.jpg,Wear,< 30,Male,0
2822,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/mask2.jpg,Wear,< 30,Male,0
2823,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/mask3.jpg,Wear,< 30,Male,0
2824,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/mask4.jpg,Wear,< 30,Male,0
2825,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/mask5.jpg,Wear,< 30,Male,0
2826,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/normal.jpg,Not Wear,< 30,Male,12
2827,001026-1,/opt/ml/input/data/train/images/001026-1_male_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Male,6
2828,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/mask1.jpg,Wear,>= 30 and < 60,Male,1
2829,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/mask2.jpg,Wear,>= 30 and < 60,Male,1
2830,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/mask3.jpg,Wear,>= 30 and < 60,Male,1
2831,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/mask4.jpg,Wear,>= 30 and < 60,Male,1
2832,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/mask5.jpg,Wear,>= 30 and < 60,Male,1
2833,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/normal.jpg,Not Wear,>= 30 and < 60,Male,13
2834,001027,/opt/ml/input/data/train/images/001027_male_Asian_55/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Male,7
2835,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2836,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2837,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2838,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2839,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2840,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2841,001028,/opt/ml/input/data/train/images/001028_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2842,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/mask1.jpg,Wear,>= 30 and < 60,Male,1
2843,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/mask2.jpg,Wear,>= 30 and < 60,Male,1
2844,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/mask3.jpg,Wear,>= 30 and < 60,Male,1
2845,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/mask4.jpg,Wear,>= 30 and < 60,Male,1
2846,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/mask5.jpg,Wear,>= 30 and < 60,Male,1
2847,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/normal.jpg,Not Wear,>= 30 and < 60,Male,13
2848,001029,/opt/ml/input/data/train/images/001029_male_Asian_59/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Male,7
2849,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/mask1.jpg,Wear,< 30,Female,3
2850,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/mask2.jpg,Wear,< 30,Female,3
2851,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/mask3.jpg,Wear,< 30,Female,3
2852,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/mask4.jpg,Wear,< 30,Female,3
2853,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/mask5.jpg,Wear,< 30,Female,3
2854,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/normal.jpg,Not Wear,< 30,Female,15
2855,001029-1,/opt/ml/input/data/train/images/001029-1_female_Asian_23/incorrect_mask.jpg,Incorrect,< 30,Female,9
2856,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/mask1.jpg,Wear,< 30,Male,0
2857,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/mask2.jpg,Wear,< 30,Male,0
2858,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/mask3.jpg,Wear,< 30,Male,0
2859,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/mask4.jpg,Wear,< 30,Male,0
2860,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/mask5.jpg,Wear,< 30,Male,0
2861,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/normal.jpg,Not Wear,< 30,Male,12
2862,001030,/opt/ml/input/data/train/images/001030_male_Asian_26/incorrect_mask.jpg,Incorrect,< 30,Male,6
2863,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/mask1.jpg,Wear,>= 30 and < 60,Female,4
2864,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/mask2.jpg,Wear,>= 30 and < 60,Female,4
2865,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/mask3.jpg,Wear,>= 30 and < 60,Female,4
2866,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/mask4.jpg,Wear,>= 30 and < 60,Female,4
2867,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/mask5.jpg,Wear,>= 30 and < 60,Female,4
2868,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/normal.jpg,Not Wear,>= 30 and < 60,Female,16
2869,001031,/opt/ml/input/data/train/images/001031_female_Asian_45/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Female,10
2870,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2871,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2872,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2873,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2874,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2875,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2876,001032,/opt/ml/input/data/train/images/001032_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2877,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/mask1.jpg,Wear,< 30,Female,3
2878,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/mask2.jpg,Wear,< 30,Female,3
2879,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/mask3.jpg,Wear,< 30,Female,3
2880,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/mask4.jpg,Wear,< 30,Female,3
2881,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/mask5.jpg,Wear,< 30,Female,3
2882,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/normal.jpg,Not Wear,< 30,Female,15
2883,001033,/opt/ml/input/data/train/images/001033_female_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Female,9
2884,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/mask1.jpg,Wear,< 30,Male,0
2885,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/mask2.jpg,Wear,< 30,Male,0
2886,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/mask3.jpg,Wear,< 30,Male,0
2887,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/mask4.jpg,Wear,< 30,Male,0
2888,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/mask5.jpg,Wear,< 30,Male,0
2889,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/normal.jpg,Not Wear,< 30,Male,12
2890,001034,/opt/ml/input/data/train/images/001034_male_Asian_27/incorrect_mask.jpg,Incorrect,< 30,Male,6
2891,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2892,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2893,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2894,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2895,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2896,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2897,001035,/opt/ml/input/data/train/images/001035_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2898,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2899,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2900,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2901,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2902,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2903,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2904,001036,/opt/ml/input/data/train/images/001036_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2905,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/mask1.jpg,Wear,< 30,Male,0
2906,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/mask2.jpg,Wear,< 30,Male,0
2907,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/mask3.jpg,Wear,< 30,Male,0
2908,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/mask4.jpg,Wear,< 30,Male,0
2909,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/mask5.jpg,Wear,< 30,Male,0
2910,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/normal.jpg,Not Wear,< 30,Male,12
2911,001037,/opt/ml/input/data/train/images/001037_male_Asian_18/incorrect_mask.jpg,Incorrect,< 30,Male,6
2912,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/mask1.jpg,Wear,>= 60,Male,2
2913,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/mask2.jpg,Wear,>= 60,Male,2
2914,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/mask3.jpg,Wear,>= 60,Male,2
2915,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/mask4.jpg,Wear,>= 60,Male,2
2916,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/mask5.jpg,Wear,>= 60,Male,2
2917,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/normal.jpg,Not Wear,>= 60,Male,14
2918,001038,/opt/ml/input/data/train/images/001038_male_Asian_60/incorrect_mask.jpg,Incorrect,>= 60,Male,8
2919,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/mask1.jpg,Wear,< 30,Male,0
2920,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/mask2.jpg,Wear,< 30,Male,0
2921,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/mask3.jpg,Wear,< 30,Male,0
2922,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/mask4.jpg,Wear,< 30,Male,0
2923,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/mask5.jpg,Wear,< 30,Male,0
2924,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/normal.jpg,Not Wear,< 30,Male,12
2925,001038-1,/opt/ml/input/data/train/images/001038-1_male_Asian_20/incorrect_mask.jpg,Incorrect,< 30,Male,6
2926,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2927,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2928,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2929,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2930,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2931,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2932,001039,/opt/ml/input/data/train/images/001039_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2933,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/mask1.jpg,Wear,>= 30 and < 60,Male,1
2934,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/mask2.jpg,Wear,>= 30 and < 60,Male,1
2935,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/mask3.jpg,Wear,>= 30 and < 60,Male,1
2936,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/mask4.jpg,Wear,>= 30 and < 60,Male,1
2937,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/mask5.jpg,Wear,>= 30 and < 60,Male,1
2938,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/normal.jpg,Not Wear,>= 30 and < 60,Male,13
2939,001040,/opt/ml/input/data/train/images/001040_male_Asian_30/incorrect_mask.jpg,Incorrect,>= 30 and < 60,Male,7
2940,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2941,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2942,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2943,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2944,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2945,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2946,001041,/opt/ml/input/data/train/images/001041_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2947,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/mask1.jpg,Wear,< 30,Male,0
2948,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/mask2.jpg,Wear,< 30,Male,0
2949,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/mask3.jpg,Wear,< 30,Male,0
2950,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/mask4.jpg,Wear,< 30,Male,0
2951,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/mask5.jpg,Wear,< 30,Male,0
2952,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/normal.jpg,Not Wear,< 30,Male,12
2953,001042,/opt/ml/input/data/train/images/001042_male_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Male,6
2954,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/mask1.jpg,Wear,>= 60,Male,2
2955,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/mask2.jpg,Wear,>= 60,Male,2
2956,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/mask3.jpg,Wear,>= 60,Male,2
2957,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/mask4.jpg,Wear,>= 60,Male,2
2958,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/mask5.jpg,Wear,>= 60,Male,2
2959,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/normal.jpg,Not Wear,>= 60,Male,14
2960,001043,/opt/ml/input/data/train/images/001043_male_Asian_60/incorrect_mask.jpg,Incorrect,>= 60,Male,8
2961,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask1.jpg,Wear,< 30,Male,0
2962,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask2.jpg,Wear,< 30,Male,0
2963,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask3.jpg,Wear,< 30,Male,0
2964,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask4.jpg,Wear,< 30,Male,0
2965,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/mask5.jpg,Wear,< 30,Male,0
2966,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/normal.jpg,Not Wear,< 30,Male,12
2967,001043-1,/opt/ml/input/data/train/images/001043-1_male_Asian_23/incorrect_mask.jpg,Incorrect,< 30,Male,6
2968,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2969,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2970,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2971,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2972,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2973,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2974,001044,/opt/ml/input/data/train/images/001044_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2975,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/mask1.jpg,Wear,< 30,Male,0
2976,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/mask2.jpg,Wear,< 30,Male,0
2977,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/mask3.jpg,Wear,< 30,Male,0
2978,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/mask4.jpg,Wear,< 30,Male,0
2979,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/mask5.jpg,Wear,< 30,Male,0
2980,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/normal.jpg,Not Wear,< 30,Male,12
2981,001045,/opt/ml/input/data/train/images/001045_male_Asian_19/incorrect_mask.jpg,Incorrect,< 30,Male,6
2982,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/mask1.jpg,Wear,< 30,Female,3
2983,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/mask2.jpg,Wear,< 30,Female,3
2984,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/mask3.jpg,Wear,< 30,Female,3
2985,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/mask4.jpg,Wear,< 30,Female,3
2986,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/mask5.jpg,Wear,< 30,Female,3
2987,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/normal.jpg,Not Wear,< 30,Female,15
2988,001046,/opt/ml/input/data/train/images/001046_female_Asian_25/incorrect_mask.jpg,Incorrect,< 30,Female,9
2989,001047,/opt/ml/input/data/train/images/001047_male_Asian_60/mask1.jpg,Wear,>= 60,Male,2
2990,001047,/opt/ml/input/data/train/images/001047_male_Asian_60/mask2.jpg,Wear,>= 60,Male,2
2991,001047,/opt/ml/input/data/train/images/001047_male_Asian_60/mask3.jpg,Wear,>= 60,Male,2
2992,001047,/opt/ml/input/data/train/images/001047_male_Asian_60/mask4.jpg,Wear,>= 60,Male,2
2993,001047,/opt/ml/input/data/train/images/001047_male_Asian_60/mask5.jpg,Wear,>= 60,Male,2
2994,001047,/opt/ml/input/data/train/images/001047_male_Asian_60/normal.jpg,Not Wear,>= 60,Male,14
